frame,233,1.94166667,0,4,0.12396517,0.03686537,0.04658535,1889,Marker-1889,0.12467556,0.06109603,0.02769138,1890,Marker-1890,0.16354798,0.04729702,0.04670147,1891,Marker-1891,0.12893046,0.04644498,0.00303935,1892,Marker-1892
frame,234,1.95000000,0,4,0.12397902,0.03686156,0.04658469,1889,Marker-1889,0.12467420,0.06110165,0.02769699,1890,Marker-1890,0.16356833,0.04731166,0.04669584,1891,Marker-1891,0.12892830,0.04645053,0.00304300,1892,Marker-1892
frame,235,1.95833333,0,4,0.12397603,0.03687224,0.04659488,1889,Marker-1889,0.12470308,0.06111726,0.02770927,1890,Marker-1890,0.16357411,0.04730849,0.04672717,1891,Marker-1891,0.12893337,0.04644050,0.00304477,1892,Marker-1892
frame,236,1.96666667,0,4,0.12396844,0.03686142,0.04658124,1889,Marker-1889,0.12469401,0.06110707,0.02769557,1890,Marker-1890,0.16355722,0.04730345,0.04669834,1891,Marker-1891,0.12892969,0.04644803,0.00303925,1892,Marker-1892
frame,237,1.97500000,0,4,0.12398132,0.03686763,0.04657941,1889,Marker-1889,0.12468778,0.06111405,0.02771469,1890,Marker-1890,0.16357152,0.04731328,0.04670900,1891,Marker-1891,0.12893246,0.04644299,0.00302750,1892,Marker-1892
frame,238,1.98333333,0,4,0.12397436,0.03687021,0.04658990,1889,Marker-1889,0.12468690,0.06110389,0.02770691,1890,Marker-1890,0.16357537,0.04730949,0.04670878,1891,Marker-1891,0.12893125,0.04644798,0.00304917,1892,Marker-1892
frame,239,1.99166667,0,4,0.12397459,0.03686882,0.04659187,1889,Marker-1889,0.12468239,0.06110417,0.02769136,1890,Marker-1890,0.16356850,0.04729825,0.04671209,1891,Marker-1891,0.12892702,0.04645007,0.00302768,1892,Marker-1892
frame,240,2.00000000,0,4,0.12397945,0.03687069,0.04658616,1889,Marker-1889,0.12469469,0.06111150,0.02770013,1890,Marker-1890,0.16356811,0.04730712,0.04671049,1891,Marker-1891,0.12893032,0.04644822,0.00303767,1892,Marker-1892
frame,241,2.00833333,0,4,0.12397823,0.03687081,0.04658145,1889,Marker-1889,0.12469178,0.06112199,0.02770078,1890,Marker-1890,0.16358812,0.04730285,0.04671085,1891,Marker-1891,0.12894015,0.04644442,0.00303257,1892,Marker-1892
frame,242,2.01666667,0,4,0.12398034,0.03686828,0.04658887,1889,Marker-1889,0.12467211,0.06110512,0.02768308,1890,Marker-1890,0.16357784,0.04731482,0.04672579,1891,Marker-1891,0.12894128,0.04644901,0.00303537,1892,Marker-1892
frame,243,2.02500000,0,4,0.12397398,0.03687626,0.04659086,1889,Marker-1889,0.12467346,0.06108149,0.02768688,1890,Marker-1890,0.16356948,0.04730256,0.04669195,1891,Marker-1891,0.12893283,0.04644798,0.00303708,1892,Marker-1892
frame,244,2.03333333,0,4,0.12396973,0.03687247,0.04659045,1889,Marker-1889,0.12469029,0.06110826,0.02769030,1890,Marker-1890,0.16356163,0.04729315,0.04670953,1891,Marker-1891,0.12892868,0.04644401,0.00302944,1892,Marker-1892
frame,245,2.04166667,0,4,0.12398661,0.03686113,0.04658139,1889,Marker-1889,0.12470095,0.06112450,0.02771259,1890,Marker-1890,0.16358675,0.04731251,0.04671285,1891,Marker-1891,0.12893356,0.04644806,0.00304953,1892,Marker-1892
frame,246,2.05000000,0,4,0.12397843,0.03687642,0.04658197,1889,Marker-1889,0.12468243,0.06110616,0.02770216,1890,Marker-1890,0.16356595,0.04729082,0.04670423,1891,Marker-1891,0.12894122,0.04643760,0.00302963,1892,Marker-1892
frame,247,2.05833333,0,4,0.12397406,0.03687337,0.04658420,1889,Marker-1889,0.12469137,0.06110841,0.02770267,1890,Marker-1890,0.16356841,0.04731649,0.04671982,1891,Marker-1891,0.12893890,0.04644302,0.00303534,1892,Marker-1892
frame,248,2.06666667,0,4,0.12397622,0.03686596,0.04658471,1889,Marker-1889,0.12469351,0.06111550,0.02770161,1890,Marker-1890,0.16357638,0.04730436,0.04670428,1891,Marker-1891,0.12894575,0.04645393,0.00304402,1892,Marker-1892
frame,249,2.07500000,0,4,0.12396906,0.03686830,0.04658655,1889,Marker-1889,0.12467624,0.06110569,0.02768365,1890,Marker-1890,0.16356926,0.04729974,0.04671016,1891,Marker-1891,0.12893429,0.04644079,0.00304499,1892,Marker-1892
frame,250,2.08333333,0,4,0.12397714,0.03687177,0.04658688,1889,Marker-1889,0.12468130,0.06110722,0.02768973,1890,Marker-1890,0.16355719,0.04730733,0.04668945,1891,Marker-1891,0.12894705,0.04643762,0.00302862,1892,Marker-1892
frame,251,2.09166667,0,4,0.12398215,0.03687008,0.04658807,1889,Marker-1889,0.12469717,0.06110974,0.02769558,1890,Marker-1890,0.16356498,0.04731451,0.04669812,1891,Marker-1891,0.12893680,0.04644166,0.00304823,1892,Marker-1892
frame,252,2.10000000,0,4,0.12397590,0.03687278,0.04658103,1889,Marker-1889,0.12468337,0.06111094,0.02769447,1890,Marker-1890,0.16356894,0.04730206,0.04668878,1891,Marker-1891,0.12894604,0.04641812,0.00303660,1892,Marker-1892
frame,253,2.10833333,0,4,0.12396783,0.03686574,0.04658464,1889,Marker-1889,0.12467439,0.06110602,0.02768686,1890,Marker-1890,0.16358821,0.04731723,0.04671979,1891,Marker-1891,0.12894240,0.04644962,0.00305001,1892,Marker-1892
frame,254,2.11666667,0,4,0.12397104,0.03686963,0.04658505,1889,Marker-1889,0.12468304,0.06110502,0.02768992,1890,Marker-1890,0.16357760,0.04729626,0.04671161,1891,Marker-1891,0.12894693,0.04642100,0.00304772,1892,Marker-1892
frame,255,2.12500000,0,4,0.12397567,0.03686919,0.04658758,1889,Marker-1889,0.12469980,0.06111560,0.02769558,1890,Marker-1890,0.16357271,0.04730095,0.04668844,1891,Marker-1891,0.12893976,0.04642679,0.00304184,1892,Marker-1892
frame,256,2.13333333,0,4,0.12397721,0.03686247,0.04657949,1889,Marker-1889,0.12468822,0.06111205,0.02772049,1890,Marker-1890,0.16357951,0.04729641,0.04669094,1891,Marker-1891,0.12894315,0.04641218,0.00303567,1892,Marker-1892
frame,257,2.14166667,0,4,0.12398230,0.03687083,0.04658225,1889,Marker-1889,0.12468130,0.06110347,0.02769902,1890,Marker-1890,0.16357280,0.04731307,0.04669886,1891,Marker-1891,0.12894030,0.04642176,0.00303197,1892,Marker-1892
frame,258,2.15000000,0,4,0.12398802,0.03686820,0.04658680,1889,Marker-1889,0.12468052,0.06111378,0.02770432,1890,Marker-1890,0.16357778,0.04730397,0.04669565,1891,Marker-1891,0.12894702,0.04642396,0.00303610,1892,Marker-1892
frame,259,2.15833333,0,4,0.12396835,0.03686320,0.04658482,1889,Marker-1889,0.12467889,0.06110069,0.02769452,1890,Marker-1890,0.16357301,0.04728812,0.04668023,1891,Marker-1891,0.12894675,0.04642095,0.00304148,1892,Marker-1892
frame,260,2.16666667,0,4,0.12397499,0.03686646,0.04658745,1889,Marker-1889,0.12468056,0.06110907,0.02770394,1890,Marker-1890,0.16357699,0.04728564,0.04667624,1891,Marker-1891,0.12895258,0.04641945,0.00305494,1892,Marker-1892
frame,261,2.17500000,0,4,0.12396748,0.03687205,0.04658784,1889,Marker-1889,0.12470105,0.06111619,0.02769521,1890,Marker-1890,0.16357443,0.04730199,0.04670453,1891,Marker-1891,0.12894103,0.04641879,0.00304717,1892,Marker-1892
frame,262,2.18333333,0,4,0.12397923,0.03687299,0.04658706,1889,Marker-1889,0.12468544,0.06111402,0.02769678,1890,Marker-1890,0.16357572,0.04729104,0.04668791,1891,Marker-1891,0.12894514,0.04640966,0.00304063,1892,Marker-1892
frame,263,2.19166667,0,4,0.12396915,0.03686345,0.04657784,1889,Marker-1889,0.12468150,0.06110052,0.02769057,1890,Marker-1890,0.16356517,0.04730513,0.04668571,1891,Marker-1891,0.12893534,0.04642890,0.00303866,1892,Marker-1892
frame,264,2.20000000,0,4,0.12397687,0.03686275,0.04658666,1889,Marker-1889,0.12469539,0.06111079,0.02770677,1890,Marker-1890,0.16357878,0.04731365,0.04670361,1891,Marker-1891,0.12894599,0.04643144,0.00303858,1892,Marker-1892
frame,265,2.20833333,0,4,0.12396582,0.03686491,0.04658562,1889,Marker-1889,0.12468491,0.06110386,0.02769661,1890,Marker-1890,0.16357464,0.04730344,0.04671298,1891,Marker-1891,0.12893204,0.04643915,0.00303755,1892,Marker-1892
frame,266,2.21666667,0,4,0.12396900,0.03685256,0.04658325,1889,Marker-1889,0.12466658,0.06109778,0.02769673,1890,Marker-1890,0.16357446,0.04730101,0.04669950,1891,Marker-1891,0.12893389,0.04643047,0.00302644,1892,Marker-1892
frame,267,2.22500000,0,4,0.12397804,0.03686967,0.04659000,1889,Marker-1889,0.12467462,0.06109510,0.02768047,1890,Marker-1890,0.16356768,0.04729137,0.04669349,1891,Marker-1891,0.12893023,0.04644240,0.00303680,1892,Marker-1892
frame,268,2.23333333,0,4,0.12397429,0.03686152,0.04658211,1889,Marker-1889,0.12466924,0.06108847,0.02769258,1890,Marker-1890,0.16357867,0.04728890,0.04669710,1891,Marker-1891,0.12893640,0.04643245,0.00303194,1892,Marker-1892
frame,269,2.24166667,0,4,0.12398320,0.03686723,0.04658582,1889,Marker-1889,0.12468442,0.06109665,0.02770023,1890,Marker-1890,0.16357449,0.04729019,0.04670411,1891,Marker-1891,0.12893061,0.04643674,0.00302087,1892,Marker-1892
frame,270,2.25000000,0,4,0.12397252,0.03686499,0.04657935,1889,Marker-1889,0.12468355,0.06111591,0.02769387,1890,Marker-1890,0.16357364,0.04729328,0.04668713,1891,Marker-1891,0.12893189,0.04643732,0.00304292,1892,Marker-1892
frame,271,2.25833333,0,4,0.12396996,0.03687150,0.04658277,1889,Marker-1889,0.12468573,0.06109762,0.02770287,1890,Marker-1890,0.16358314,0.04730367,0.04670334,1891,Marker-1891,0.12894584,0.04643944,0.00303128,1892,Marker-1892
frame,272,2.26666667,0,4,0.12397234,0.03686797,0.04659124,1889,Marker-1889,0.12469246,0.06111043,0.02770038,1890,Marker-1890,0.16356909,0.04730587,0.04670861,1891,Marker-1891,0.12892573,0.04644605,0.00304009,1892,Marker-1892
frame,273,2.27500000,0,4,0.12396621,0.03686704,0.04658743,1889,Marker-1889,0.12469713,0.06110777,0.02770372,1890,Marker-1890,0.16356614,0.04729575,0.04669086,1891,Marker-1891,0.12893562,0.04644474,0.00302703,1892,Marker-1892
frame,274,2.28333333,0,4,0.12397281,0.03686077,0.04658131,1889,Marker-1889,0.12468968,0.06110588,0.02770421,1890,Marker-1890,0.16356918,0.04729787,0.04669469,1891,Marker-1891,0.12892847,0.04644126,0.00303644,1892,Marker-1892
frame,275,2.29166667,0,4,0.12396755,0.03686743,0.04657801,1889,Marker-1889,0.12469693,0.06111237,0.02769902,1890,Marker-1890,0.16356185,0.04729161,0.04668088,1891,Marker-1891,0.12893756,0.04642863,0.00303614,1892,Marker-1892
frame,276,2.30000000,0,4,0.12396732,0.03686794,0.04658258,1889,Marker-1889,0.12467322,0.06109447,0.02768411,1890,Marker-1890,0.16359186,0.04730892,0.04672456,1891,Marker-1891,0.12893581,0.04642820,0.00303224,1892,Marker-1892
frame,277,2.30833333,0,4,0.12397992,0.03686693,0.04658630,1889,Marker-1889,0.12469279,0.06111193,0.02770685,1890,Marker-1890,0.16357386,0.04730046,0.04670351,1891,Marker-1891,0.12892753,0.04644512,0.00304699,1892,Marker-1892
frame,278,2.31666667,0,4,0.12396991,0.03685772,0.04657673,1889,Marker-1889,0.12469143,0.06111609,0.02768950,1890,Marker-1890,0.16358534,0.04729701,0.04670132,1891,Marker-1891,0.12894067,0.04643479,0.00304562,1892,Marker-1892
frame,279,2.32500000,0,4,0.12397881,0.03686437,0.04658307,1889,Marker-1889,0.12468656,0.06110435,0.02770443,1890,Marker-1890,0.16359204,0.04730409,0.04671578,1891,Marker-1891,0.12893370,0.04643354,0.00303925,1892,Marker-1892
frame,280,2.33333333,0,4,0.12396833,0.03686439,0.04658422,1889,Marker-1889,0.12470629,0.06111126,0.02769788,1890,Marker-1890,0.16355950,0.04729556,0.04670592,1891,Marker-1891,0.12894616,0.04642928,0.00302436,1892,Marker-1892
frame,281,2.34166667,0,4,0.12398797,0.03687331,0.04657982,1889,Marker-1889,0.12469070,0.06111026,0.02769127,1890,Marker-1890,0.16356964,0.04730323,0.04669990,1891,Marker-1891,0.12893026,0.04643944,0.00303705,1892,Marker-1892
frame,282,2.35000000,0,4,0.12398504,0.03686856,0.04658313,1889,Marker-1889,0.12469766,0.06110543,0.02770840,1890,Marker-1890,0.16355844,0.04728672,0.04669118,1891,Marker-1891,0.12893665,0.04644392,0.00303456,1892,Marker-1892
frame,283,2.35833333,0,4,0.12397315,0.03687035,0.04658178,1889,Marker-1889,0.12468693,0.06109904,0.02769916,1890,Marker-1890,0.16357592,0.04730528,0.04669855,1891,Marker-1891,0.12894353,0.04643477,0.00303802,1892,Marker-1892
frame,284,2.36666667,0,4,0.12397175,0.03686851,0.04657196,1889,Marker-1889,0.12469611,0.06111408,0.02769884,1890,Marker-1890,0.16357234,0.04730232,0.04670480,1891,Marker-1891,0.12894434,0.04644062,0.00303889,1892,Marker-1892
frame,285,2.37500000,0,4,0.12397348,0.03686596,0.04657951,1889,Marker-1889,0.12469493,0.06111675,0.02771153,1890,Marker-1890,0.16356182,0.04730305,0.04668519,1891,Marker-1891,0.12893043,0.04644588,0.00302300,1892,Marker-1892
frame,286,2.38333333,0,4,0.12398104,0.03686800,0.04657906,1889,Marker-1889,0.12467695,0.06110827,0.02770641,1890,Marker-1890,0.16357899,0.04729916,0.04670493,1891,Marker-1891,0.12893531,0.04644157,0.00305177,1892,Marker-1892
frame,287,2.39166667,0,4,0.12397124,0.03686898,0.04658288,1889,Marker-1889,0.12469416,0.06110267,0.02770017,1890,Marker-1890,0.16357331,0.04730601,0.04670010,1891,Marker-1891,0.12893617,0.04643534,0.00303957,1892,Marker-1892
frame,288,2.40000000,0,4,0.12397715,0.03686308,0.04657872,1889,Marker-1889,0.12467540,0.06110739,0.02770106,1890,Marker-1890,0.16360368,0.04730316,0.04670456,1891,Marker-1891,0.12893121,0.04643707,0.00303310,1892,Marker-1892
frame,289,2.40833333,0,4,0.12397260,0.03687242,0.04658052,1889,Marker-1889,0.12467653,0.06109258,0.02769878,1890,Marker-1890,0.16357899,0.04731110,0.04671467,1891,Marker-1891,0.12893552,0.04643550,0.00302639,1892,Marker-1892
frame,290,2.41666667,0,4,0.12397155,0.03686552,0.04658450,1889,Marker-1889,0.12467421,0.06109362,0.02769721,1890,Marker-1890,0.16357636,0.04729521,0.04670326,1891,Marker-1891,0.12894067,0.04643654,0.00303890,1892,Marker-1892
frame,291,2.42500000,0,4,0.12397485,0.03686588,0.04658278,1889,Marker-1889,0.12469491,0.06112028,0.02770356,1890,Marker-1890,0.16357918,0.04729472,0.04669999,1891,Marker-1891,0.12893847,0.04644689,0.00303914,1892,Marker-1892
frame,292,2.43333333,0,4,0.12397804,0.03687494,0.04658018,1889,Marker-1889,0.12468600,0.06109906,0.02770243,1890,Marker-1890,0.16358458,0.04730841,0.04669207,1891,Marker-1891,0.12894459,0.04643137,0.00304463,1892,Marker-1892
frame,293,2.44166667,0,4,0.12396910,0.03686441,0.04657635,1889,Marker-1889,0.12468470,0.06110011,0.02769784,1890,Marker-1890,0.16356426,0.04729911,0.04669267,1891,Marker-1891,0.12893666,0.04643219,0.00303663,1892,Marker-1892
frame,294,2.45000000,0,4,0.12396810,0.03685860,0.04658390,1889,Marker-1889,0.12468494,0.06110461,0.02770162,1890,Marker-1890,0.16358598,0.04730564,0.04669205,1891,Marker-1891,0.12894171,0.04643248,0.00304637,1892,Marker-1892
frame,295,2.45833333,0,4,0.12397391,0.03686380,0.04657162,1889,Marker-1889,0.12469827,0.06111281,0.02770305,1890,Marker-1890,0.16356039,0.04730403,0.04671405,1891,Marker-1891,0.12894790,0.04642237,0.00303452,1892,Marker-1892
frame,296,2.46666667,0,4,0.12397555,0.03686232,0.04657411,1889,Marker-1889,0.12468936,0.06110414,0.02770233,1890,Marker-1890,0.16355896,0.04729591,0.04668894,1891,Marker-1891,0.12893692,0.04643849,0.00302550,1892,Marker-1892
frame,297,2.47500000,0,4,0.12397438,0.03687289,0.04658393,1889,Marker-1889,0.12468462,0.06110810,0.02769636,1890,Marker-1890,0.16358282,0.04730981,0.04670486,1891,Marker-1891,0.12894727,0.04641966,0.00303564,1892,Marker-1892
frame,298,2.48333333,0,4,0.12399018,0.03686919,0.04658181,1889,Marker-1889,0.12469113,0.06110645,0.02770341,1890,Marker-1890,0.16359317,0.04730878,0.04670868,1891,Marker-1891,0.12892450,0.04644080,0.00304001,1892,Marker-1892
frame,299,2.49166667,0,4,0.12397870,0.03687124,0.04657504,1889,Marker-1889,0.12468674,0.06110923,0.02769445,1890,Marker-1890,0.16356322,0.04730803,0.04669127,1891,Marker-1891,0.12894180,0.04642981,0.00303515,1892,Marker-1892
frame,300,2.50000000,0,4,0.12396924,0.03686507,0.04658062,1889,Marker-1889,0.12467538,0.06110329,0.02771530,1890,Marker-1890,0.16356827,0.04730348,0.04670873,1891,Marker-1891,0.12893824,0.04643356,0.00304145,1892,Marker-1892
frame,301,2.50833333,0,4,0.12397943,0.03686308,0.04658512,1889,Marker-1889,0.12468977,0.06111940,0.02769555,1890,Marker-1890,0.16357110,0.04729224,0.04668093,1891,Marker-1891,0.12894444,0.04643182,0.00302620,1892,Marker-1892
frame,302,2.51666667,0,4,0.12397613,0.03685707,0.04659154,1889,Marker-1889,0.12468666,0.06109807,0.02770422,1890,Marker-1890,0.16358645,0.04729305,0.04670851,1891,Marker-1891,0.12894811,0.04641094,0.00303889,1892,Marker-1892
frame,303,2.52500000,0,4,0.12397282,0.03686404,0.04657913,1889,Marker-1889,0.12468712,0.06111057,0.02768763,1890,Marker-1890,0.16357589,0.04730006,0.04669713,1891,Marker-1891,0.12894113,0.04642015,0.00304194,1892,Marker-1892
frame,304,2.53333333,0,4,0.12396625,0.03686905,0.04658076,1889,Marker-1889,0.12469894,0.06112117,0.02770822,1890,Marker-1890,0.16355647,0.04729331,0.04670149,1891,Marker-1891,0.12893426,0.04643219,0.00304031,1892,Marker-1892
frame,305,2.54166667,0,4,0.12397587,0.03687195,0.04657330,1889,Marker-1889,0.12470593,0.06112105,0.02770107,1890,Marker-1890,0.16358310,0.04731527,0.04669575,1891,Marker-1891,0.12891917,0.04644504,0.00304215,1892,Marker-1892
frame,306,2.55000000,0,4,0.12396904,0.03686741,0.04658498,1889,Marker-1889,0.12466932,0.06108606,0.02767691,1890,Marker-1890,0.16357885,0.04731066,0.04669855,1891,Marker-1891,0.12892915,0.04643398,0.00302735,1892,Marker-1892
frame,307,2.55833333,0,4,0.12396414,0.03686165,0.04659321,1889,Marker-1889,0.12468825,0.06110467,0.02771198,1890,Marker-1890,0.16355395,0.04728113,0.04669464,1891,Marker-1891,0.12895156,0.04641532,0.00303795,1892,Marker-1892
frame,308,2.56666667,0,4,0.12397852,0.03686451,0.04658213,1889,Marker-1889,0.12469783,0.06111946,0.02770800,1890,Marker-1890,0.16356786,0.04730112,0.04670855,1891,Marker-1891,0.12895215,0.04641818,0.00303579,1892,Marker-1892
frame,309,2.57500000,0,4,0.12398490,0.03688733,0.04658210,1889,Marker-1889,0.12469753,0.06112683,0.02769794,1890,Marker-1890,0.16357645,0.04730554,0.04669973,1891,Marker-1891,0.12893820,0.04643037,0.00303695,1892,Marker-1892
frame,310,2.58333333,0,4,0.12398361,0.03687982,0.04658216,1889,Marker-1889,0.12467224,0.06110688,0.02768232,1890,Marker-1890,0.16356863,0.04730751,0.04668523,1891,Marker-1891,0.12892716,0.04644325,0.00302357,1892,Marker-1892
frame,311,2.59166667,0,4,0.12396488,0.03686775,0.04658341,1889,Marker-1889,0.12467738,0.06110742,0.02769922,1890,Marker-1890,0.16356502,0.04729675,0.04669271,1891,Marker-1891,0.12893851,0.04642366,0.00302362,1892,Marker-1892
frame,312,2.60000000,0,4,0.12396535,0.03687904,0.04658810,1889,Marker-1889,0.12467571,0.06109912,0.02770168,1890,Marker-1890,0.16357359,0.04730234,0.04668872,1891,Marker-1891,0.12894875,0.04642949,0.00302063,1892,Marker-1892
frame,313,2.60833333,0,4,0.12395807,0.03687388,0.04659374,1889,Marker-1889,0.12469367,0.06112054,0.02772287,1890,Marker-1890,0.16358136,0.04731025,0.04671407,1891,Marker-1891,0.12892355,0.04643717,0.00303033,1892,Marker-1892
frame,314,2.61666667,0,4,0.12398387,0.03686325,0.04658511,1889,Marker-1889,0.12469251,0.06111885,0.02770638,1890,Marker-1890,0.16356871,0.04730798,0.04671738,1891,Marker-1891,0.12894568,0.04642921,0.00303486,1892,Marker-1892
frame,315,2.62500000,0,4,0.12398034,0.03687012,0.04657673,1889,Marker-1889,0.12468531,0.06111598,0.02767852,1890,Marker-1890,0.16356146,0.04729222,0.04667866,1891,Marker-1891,0.12893498,0.04642137,0.00304356,1892,Marker-1892
frame,316,2.63333333,0,4,0.12398016,0.03687524,0.04657085,1889,Marker-1889,0.12467909,0.06110652,0.02767297,1890,Marker-1890,0.16357335,0.04730051,0.04668945,1891,Marker-1891,0.12893479,0.04642513,0.00302747,1892,Marker-1892
frame,317,2.64166667,0,4,0.12397601,0.03686890,0.04657277,1889,Marker-1889,0.12469137,0.06111208,0.02769141,1890,Marker-1890,0.16355950,0.04729784,0.04669942,1891,Marker-1891,0.12893635,0.04642368,0.00301129,1892,Marker-1892
frame,318,2.65000000,0,4,0.12396450,0.03686966,0.04659167,1889,Marker-1889,0.12468049,0.06111247,0.02769561,1890,Marker-1890,0.16356164,0.04728939,0.04669046,1891,Marker-1891,0.12893397,0.04642728,0.00301572,1892,Marker-1892
frame,319,2.65833333,0,4,0.12396733,0.03687675,0.04657969,1889,Marker-1889,0.12468677,0.06113220,0.02770026,1890,Marker-1890,0.16356529,0.04729478,0.04667114,1891,Marker-1891,0.12893833,0.04642924,0.00302488,1892,Marker-1892
frame,320,2.66666667,0,4,0.12396258,0.03686847,0.04658074,1889,Marker-1889,0.12468323,0.06111221,0.02770604,1890,Marker-1890,0.16357569,0.04731240,0.04669431,1891,Marker-1891,0.12892134,0.04643754,0.00302515,1892,Marker-1892
frame,321,2.67500000,0,4,0.12396593,0.03686623,0.04656553,1889,Marker-1889,0.12469142,0.06113058,0.02769401,1890,Marker-1890,0.16354951,0.04731291,0.04670531,1891,Marker-1891,0.12892558,0.04643581,0.00304025,1892,Marker-1892
frame,322,2.68333333,0,4,0.12397420,0.03686872,0.04658632,1889,Marker-1889,0.12469534,0.06112146,0.02769493,1890,Marker-1890,0.16355132,0.04729260,0.04668754,1891,Marker-1891,0.12892835,0.04642161,0.00305296,1892,Marker-1892
frame,323,2.69166667,0,4,0.12397405,0.03686985,0.04657329,1889,Marker-1889,0.12468956,0.06111625,0.02769473,1890,Marker-1890,0.16356622,0.04730316,0.04669484,1891,Marker-1891,0.12893035,0.04642793,0.00301841,1892,Marker-1892
frame,324,2.70000000,0,4,0.12396041,0.03686671,0.04657576,1889,Marker-1889,0.12466084,0.06110490,0.02770719,1890,Marker-1890,0.16358671,0.04730854,0.04670340,1891,Marker-1891,0.12893532,0.04643814,0.00300791,1892,Marker-1892
frame,325,2.70833333,0,4,0.12394968,0.03685661,0.04657581,1889,Marker-1889,0.12469216,0.06111404,0.02770435,1890,Marker-1890,0.16356114,0.04730198,0.04668505,1891,Marker-1891,0.12893444,0.04641827,0.00302873,1892,Marker-1892
frame,326,2.71666667,0,4,0.12398156,0.03686861,0.04657088,1889,Marker-1889,0.12466235,0.06109766,0.02769669,1890,Marker-1890,0.16356753,0.04730082,0.04670080,1891,Marker-1891,0.12893938,0.04642669,0.00304029,1892,Marker-1892
frame,327,2.72500000,0,4,0.12396562,0.03686038,0.04657238,1889,Marker-1889,0.12469075,0.06110142,0.02768778,1890,Marker-1890,0.16359727,0.04731199,0.04670620,1891,Marker-1891,0.12893215,0.04643066,0.00303115,1892,Marker-1892
frame,328,2.73333333,0,4,0.12398492,0.03687974,0.04657768,1889,Marker-1889,0.12470456,0.06113122,0.02771057,1890,Marker-1890,0.16356137,0.04730185,0.04669792,1891,Marker-1891,0.12893847,0.04643148,0.00304331,1892,Marker-1892
frame,329,2.74166667,0,4,0.12397940,0.03686621,0.04657489,1889,Marker-1889,0.12468471,0.06111224,0.02769823,1890,Marker-1890,0.16356513,0.04729519,0.04669562,1891,Marker-1891,0.12892878,0.04642882,0.00302825,1892,Marker-1892
frame,330,2.75000000,0,4,0.12398141,0.03687837,0.04657581,1889,Marker-1889,0.12467627,0.06111518,0.02770127,1890,Marker-1890,0.16356146,0.04730391,0.04669021,1891,Marker-1891,0.12893291,0.04644817,0.00303615,1892,Marker-1892
frame,331,2.75833333,0,4,0.12396834,0.03687194,0.04658183,1889,Marker-1889,0.12467124,0.06110495,0.02769756,1890,Marker-1890,0.16358636,0.04730764,0.04672172,1891,Marker-1891,0.12894215,0.04643175,0.00304055,1892,Marker-1892
frame,332,2.76666667,0,4,0.12396480,0.03687561,0.04658560,1889,Marker-1889,0.12468438,0.06111723,0.02769477,1890,Marker-1890,0.16356827,0.04730411,0.04669489,1891,Marker-1891,0.12894574,0.04643570,0.00303788,1892,Marker-1892
frame,333,2.77500000,0,4,0.12397422,0.03686569,0.04658069,1889,Marker-1889,0.12469241,0.06111656,0.02770345,1890,Marker-1890,0.16356862,0.04730380,0.04667886,1891,Marker-1891,0.12894559,0.04643840,0.00304692,1892,Marker-1892
frame,334,2.78333333,0,4,0.12398466,0.03687072,0.04657400,1889,Marker-1889,0.12467245,0.06110537,0.02769635,1890,Marker-1890,0.16356909,0.04730486,0.04669101,1891,Marker-1891,0.12893964,0.04644242,0.00304211,1892,Marker-1892
frame,335,2.79166667,0,4,0.12397772,0.03686653,0.04658116,1889,Marker-1889,0.12468469,0.06110981,0.02769459,1890,Marker-1890,0.16358300,0.04729955,0.04668759,1891,Marker-1891,0.12893529,0.04643563,0.00303813,1892,Marker-1892
frame,336,2.80000000,0,4,0.12397654,0.03686368,0.04658185,1889,Marker-1889,0.12468924,0.06111315,0.02770453,1890,Marker-1890,0.16358152,0.04729682,0.04669677,1891,Marker-1891,0.12893358,0.04643745,0.00302906,1892,Marker-1892
frame,337,2.80833333,0,4,0.12397300,0.03686985,0.04658413,1889,Marker-1889,0.12468767,0.06110549,0.02769756,1890,Marker-1890,0.16358952,0.04731285,0.04671538,1891,Marker-1891,0.12892604,0.04645705,0.00301677,1892,Marker-1892
frame,338,2.81666667,0,4,0.12397965,0.03688135,0.04658444,1889,Marker-1889,0.12467385,0.06109836,0.02768992,1890,Marker-1890,0.16357137,0.04730809,0.04670223,1891,Marker-1891,0.12894532,0.04643958,0.00302119,1892,Marker-1892
frame,339,2.82500000,0,4,0.12398176,0.03687474,0.04658730,1889,Marker-1889,0.12467904,0.06110332,0.02768136,1890,Marker-1890,0.16357164,0.04730793,0.04669978,1891,Marker-1891,0.12893340,0.04643520,0.00303424,1892,Marker-1892
frame,340,2.83333333,0,4,0.12397970,0.03687120,0.04657475,1889,Marker-1889,0.12470042,0.06111160,0.02769342,1890,Marker-1890,0.16356395,0.04729967,0.04669155,1891,Marker-1891,0.12894177,0.04643365,0.00303245,1892,Marker-1892
frame,341,2.84166667,0,4,0.12397369,0.03687554,0.04658513,1889,Marker-1889,0.12467641,0.06111380,0.02769924,1890,Marker-1890,0.16356739,0.04730635,0.04670822,1891,Marker-1891,0.12893812,0.04643875,0.00304033,1892,Marker-1892
frame,342,2.85000000,0,4,0.12396564,0.03687385,0.04658261,1889,Marker-1889,0.12468191,0.06111975,0.02770638,1890,Marker-1890,0.16356944,0.04730067,0.04671860,1891,Marker-1891,0.12892736,0.04644374,0.00303358,1892,Marker-1892
